scenario,source_model,source_type,tradition,axis,unit_id,checkpoint,checkpoint_scaled,lexical_density,moving_average_type_token_ratio,vocabulary_richness,mean_sentence_length,punctuation_rate,clause_density,valence,arousal,dominance,emotion_joy,emotion_sadness,emotion_fear,emotion_anger,emotion_awe,emotion_longing,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,rasa_sringara,rasa_karuna,rasa_shanta,rasa_bhakti,viraha_longing,monsoon_affect
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R02,12,0.8,-0.25204448745715446,0.4537714573347692,0.4827805100229892,0.5378001354896128,0.8583557280563401,-0.2787634262089518,-0.09410356173091962,-0.2510962986014914,0.6820148442593605,-1.214971703946137,0.12261959089430083,0.13715488553297175,0.691490182275254,1.2217987428560004,0.7579563180693414,-0.050938597795125995,0.2639646228698731,-0.15206974077120577,-0.3263447526662609,0.6218889355594024,0.5163711017761667,1.4282505667866665,-0.47301005969558874,0.011417325704502712,-0.4065888106702233,-0.18275929255124215,-0.18225191373505223,1.0650177507163847,0.6891362766085313,0.41297062827828585,0.732155585414568,0.2916224362908994,1.5562047566994328
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R02,15,1.0,-0.3031119541997763,0.4100796152793605,0.013337110784709855,0.8826662309071179,0.1366899884487956,0.39682726636964993,-0.12249165456284167,-0.039461798917489875,0.42123530326384623,-0.6917450527970481,0.01147247639013016,0.03878438666807098,0.514577127323326,1.2731989871571623,1.1292001594793546,-0.27249134556472815,0.11475998532535747,-0.34629975306773153,0.36396582518965315,0.1398943167214947,0.7914238282398715,1.3272003070933016,0.10216313270370692,0.17936578387880056,-0.3769898391038111,0.2192019062938382,0.4488425453769185,0.8853866412963549,0.6994288620101079,0.6415833388831449,0.9001702609735338,0.9130798047143064,1.9624940054850983
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R03,0,0.0,0.26423732093454655,0.752105873460753,0.37591500538960143,0.6527922294340723,-0.014402882415971097,-0.33724091758295377,-0.8123916695589848,-0.22292767903338018,0.7266970983988428,0.14496334752281786,-0.034693057028084534,0.1425376529443816,0.4702937683977577,0.21376411721447378,0.6156054587788904,-0.621378584105372,-0.5034589284581277,-0.1738906150660883,-0.37349586419696806,-0.1304959855332169,0.032313592077292785,-0.7833609730496833,0.007696404110101085,-0.10436530190823338,0.7382820534522163,0.09938870571408702,0.1470001248073016,0.014754656694038915,0.156483327022258,-0.4269793350836098,1.1699389469169212,0.2611331677960347,0.17894813073795218
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R03,3,0.2,0.32170988787754373,0.20332273301870946,0.5281668073392327,0.5802516557701636,-0.16538477550718014,-0.5362170904045274,-0.7943162671069252,-0.3312276951443793,0.6395083611232778,0.622899102794373,-0.20494895992469075,0.3423017734692404,0.5430794615008687,0.847521428107606,0.7034420745674279,-0.08949490954674019,-0.6012893878172038,-0.1554428900476508,-0.34525563111080365,-0.17550933160055515,0.489311669417049,-0.26311543567938556,-0.005775165455566056,0.5599768260635759,0.9976567372485674,0.09032765162148584,0.07075068098378641,-0.005671644471423987,0.22054464134613017,0.6941467146925413,1.0639293075669134,-0.1401436543393419,1.1166607014462744
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R03,6,0.4,0.6953577835166287,0.8838905558851468,-0.04862807928920326,0.9691568275002382,0.1049449581443479,-0.015452993423989203,-0.14569458566077392,-0.38425847275795066,0.38068166978811785,0.4814352567217823,-0.11143894051307107,-0.20904087719669895,0.43726213169322065,0.706188918253037,0.3054661670160985,-0.15533110945076428,-0.5772320147586619,-0.1859712507357648,-0.14924732486006598,0.5784354682592827,0.646044065496743,-0.22755490049552624,0.2659010444743925,0.05399817827057715,0.8538517593749375,0.4017467069792191,0.10875427682793862,0.007358727961816025,0.5243981940508624,-0.10838248722034594,0.856585707711254,0.4411226953909924,0.9163707556345616
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R03,9,0.6,0.5400577694176872,0.628995584527897,0.29914562949347956,0.5208564373272567,-0.4764793005194876,0.4590732852102883,-0.23286055164430547,-0.2632539398394047,0.6671865850916607,0.8076381248324442,-0.6520927536677664,-0.20563495036150242,0.26234428870141013,1.0469429681227538,1.102167251689305,-0.24738378011468476,-0.39697699195970954,-0.2414777945978705,0.060208169319230696,-0.12035457774318589,0.6863630811108337,0.5009075763354633,0.28296358503283825,0.7212072485983853,0.9373696369018436,0.3295824493309901,-0.05700534446352006,-0.13227917365732467,0.4341839072224718,1.1149254479611872,1.4309013148438519,1.284679433003883,1.5100732026858015
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R03,12,0.8,0.7076463403524476,1.0849897881254063,0.40273867711881167,0.7847805432416908,0.08774410272718419,0.03540284294987645,-0.3021164500696345,0.23548301686171663,0.44275150529199725,0.29505437502160037,-0.2292193982610191,-0.23037277662168276,0.5749357160483529,0.8052520601270674,1.5018094175542664,-0.04256269843055718,-0.3771791137940723,-0.25236505187653685,0.08035376833187058,0.17652263482465824,0.7166789014458204,0.5826645888194527,-0.0024198953448180127,0.8462216250502743,0.9655781016545195,0.4977593119182102,0.03364851586279609,-0.2420082998799473,0.8261814652803549,1.2342089613933103,1.7227109914425747,0.693353194359522,1.847585260374227
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R03,15,1.0,1.2105619005768329,0.8010445658058214,0.15260693762144562,1.1727547399358422,-0.8187564533995071,-0.02728458087058,-0.6611301621163,-0.03564617020853886,0.4377745667338213,0.8239761455448014,-0.4847224301841252,-0.23385749474753081,0.2320875547145705,0.8048931243656313,1.31433599746582,0.09924682690914474,-0.7950450131360766,0.17492232320743797,-0.036225746093700245,-0.3855568528846862,0.3073318842112871,0.9569013752090868,1.0429962152325947,0.8473451416601907,0.5591984601424216,0.43721060693348446,0.17889385707882527,-0.06866230722706526,0.799680590499794,1.3368304091876428,1.9292041712916077,1.2906908899136003,1.662683532950988
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R04,0,0.0,-0.042759114901466944,0.271611833446119,-0.015651997676651486,0.10589382241136322,-0.04626162843875341,0.07938580321965813,0.26927042769457316,0.6017825609738279,-0.6194432672591588,-0.030137261746551187,-0.3074255709489454,-0.8071208894872428,-0.026597790650759248,0.584683410065195,0.12044360263700574,-0.5278312997772321,0.6347304366575349,-0.27291017653272365,0.274342382699679,0.3712987039966522,-0.0005614241265474718,-0.5811782439485711,0.1503689299765541,-0.34343871917567886,0.10083120708021698,-0.06424038674018459,0.16013798083484837,-0.5243134085785303,-0.1788719264513496,0.027252678483107556,0.4708954809102269,-0.39288961277057544,-0.43361648855485724
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R04,3,0.2,0.28126448706497764,-0.5028228973813705,0.08090594199670437,0.3473395099156759,0.2791667737080281,0.036414668840095366,-0.3746266650326594,0.19606412452875355,-0.6216418112986103,-0.2342900479431857,-0.10968738822469828,-0.3471566187606507,0.0770559320467849,0.6401883324648397,0.1464914142853791,-0.1804523577296716,0.48137891221869,-0.2322281035407151,0.12617611862758787,0.5605797069031028,-0.4141058887221212,0.2339349030012093,0.17890992001857775,-0.14196595290385178,0.0369938893729124,-0.6606275133002093,0.7027384759680741,-0.44434728024125236,0.0979686486187261,0.7088000368007625,0.2473469056994841,0.19406409524269658,-0.3945178785108006
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R04,6,0.4,0.2085300478112885,-0.1208394879970848,0.19319241029381437,0.8634174113452633,-0.3044069913506101,0.1480313303803128,0.021091417644672775,0.16865127990129844,-0.7807954176491512,-0.047553511267743445,0.03710017209102834,-0.05611635375115104,0.2067436878030236,0.3897222799853792,0.27116685707787486,-0.2521428014914359,0.35130953677997645,0.131536377132381,-0.14137182881814855,0.24942868644121147,-0.45036323090350716,0.42042059176268054,0.1365498002091644,-0.3650871929644569,-0.26261089393901005,-0.37759035583322004,0.04167711718394973,-0.5734461724425847,0.16391032948787845,0.8879903045627211,0.4300243913962128,0.221717033564529,0.6874020271177779
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R04,9,0.6,-0.16608910609358077,-0.18034766247313513,0.1103817725076229,0.4750215448560464,-0.1033502425317361,0.8798523321819512,0.3521878164250919,0.2511465881248367,-0.26320113175971027,0.45553422165088414,-0.15265287297429672,-0.21014529236480092,0.128212216205078,0.40525968659374945,0.4265810914650859,-0.22219593781798963,0.253844301436312,-0.26515529097739565,-0.4713356055473356,0.3622923303100443,-0.45024361113287215,0.6556116330972794,0.23189018141447704,-0.25077438472708,-0.7346916143341211,-0.21858886170801928,-0.40905609237687734,0.0833809451793961,0.629621028470154,1.1141204262931734,1.3033016750323696,0.019051554329640397,0.3427819479443357
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R04,12,0.8,0.28610876160693793,-0.0924416243014756,-0.06983784350587113,0.3405790419326067,-0.0785418943547393,0.34831107068723227,-0.14082114765760875,0.07215297711923518,0.1863036234737196,-0.5094938795772052,-0.1766940323285119,-0.28242541427917106,0.00868000249874161,0.824607591849972,0.6276055894303074,-0.14153597316234462,0.5330022604766631,-0.37903673481362066,-0.04262399666138109,0.3053681647612283,0.010164925093653243,0.5444641181606534,-0.0020907141933130813,0.08186165585856876,-0.11641893951668868,-0.15914015255913488,-0.27671676819041513,-0.32966528388304794,0.7323779915155973,0.81126262014995,1.6087088486154668,0.8126477179230888,1.1649236867895352
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R04,15,1.0,-0.10738842175660648,0.10290582513817374,0.05506299268567023,0.8003041737273703,-0.44939022223210906,0.841554613940934,0.46987140522948945,0.3192595988950714,-0.425233553286383,9.718865075139527e-05,-0.25234605916182007,-0.22525486922920646,-0.09236525543077755,0.6921441498067737,0.24361731035458029,0.48343045956802694,0.27722562798641126,0.010594315578682095,0.13451449534277637,0.027380258048710693,-0.13150456772319605,1.1375134972344223,0.7415624507158086,-0.17671454394473413,0.03188563228546265,0.10102048462836116,0.14349148142390916,-0.018269052260385554,0.5745381122451074,1.5113634363976611,1.3689571374317546,0.9635811509129435,1.355887110711331
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R05,0,0.0,0.16539746885193934,-0.2988231901785331,0.5628149503104459,0.14583573156340898,0.19759466338444664,0.24076389675613502,0.7427922527134514,0.38849870999982294,-0.04297494663771402,-0.5307274164029154,-0.29735064459061783,-0.6743352154973864,0.431799955828427,0.0337733547854972,0.2893902269135685,-0.3210467540912409,-0.33582572169093805,0.09863609572907586,-0.4812201971241441,1.1538636424773037,0.8606598104234907,0.31061196504193694,-0.5864865227208786,0.2633798958632886,0.29636855587402416,-0.271007041209756,0.5311841011054999,0.19701349893300624,-0.5796330945278196,-0.17334159711030295,0.3982050469545675,-0.1682762059362097,0.45840850025460916
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R05,3,0.2,0.2481853704057289,-0.09832753464186139,0.15460914594934622,0.35972132453522354,-0.35294926569630497,0.7450124933157393,0.9086584079955378,0.80487794091611,-0.17069702770919132,0.22912061001847966,-0.2848147111324104,-1.1932417192540492,-0.12003053091687554,0.28524636329210284,-0.033752224306329515,-0.07758933132934534,-0.3006289222622336,0.00020081197286493657,-0.3753052216954249,1.2235101032431943,1.109536395844007,0.49991388164478584,-0.1924578600787881,0.3161928776049157,0.14514737457798993,-0.6966970809676657,0.20403506390002524,-0.10946117132065653,-0.28687424841730247,-0.38877597056489355,0.3261151129376592,-0.1175295937905669,1.052537742649722
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R05,6,0.4,-0.032952514985768816,-0.06633287694827923,0.19948412015915654,0.49197321519610826,-0.13645768527309923,0.833715987919486,0.4623839457666247,0.9429268152712966,0.3446756096275533,-0.5827026721171074,-0.0008393301157495758,-0.9608331152795226,0.5360475167318178,0.5279296554260183,0.5520132434706873,0.243936784978376,-0.14069743057182996,-0.12348347852333072,-0.4857780666115703,1.1580721142023351,0.6263705884885494,0.7172209453396858,-0.052564333516474965,0.38554683526179007,0.11485005821111968,-0.17886887134325957,0.5718193402583718,0.4076754414370209,-0.12345909277205236,0.6634766976263409,0.7461132078876418,0.025752292226610962,0.8371068255084895
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R05,9,0.6,0.13722156101333688,-0.20211718040173018,0.7778642566669434,0.7703335649640795,-0.0812895027893229,1.0004250959152683,0.7783914468464421,0.7931460926904523,-0.37069693018359,0.2186382474130632,-0.0658887213560828,-0.8332610120375933,0.34003477422598577,0.5593073180184114,0.24957074250463812,-0.1003917922892197,-0.5574270954339263,-0.5427167938339492,-0.3005243498292872,1.5377749978063884,0.22640686209552807,0.4463581256611198,-0.02340359418047347,0.4835186019413056,0.4730841200513699,-0.4493951743961756,0.20697234462477884,-0.4014671307437976,0.24698920903406332,1.0754088755677764,0.9250460242617478,0.7385178355622083,1.71051315303687
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R05,12,0.8,-0.06705412444659865,0.41568569662726285,0.8110808429726343,0.8550673068366602,-0.255077015807009,0.6449181162093471,0.6190129212599955,0.8566856839444759,-0.080219194577902,-0.6732155619163713,-0.5110542368111852,-0.7192990566891974,-0.27714809051952355,0.5838255856218388,0.7666736052228977,-0.28672847970874443,-0.3549704303593768,0.09735370870829402,-0.710963698343971,1.2091583812854279,0.8727605602051774,0.7028718089713264,0.4615967857228115,0.7893134690540595,0.2097160556559541,0.058894628404953686,0.48579251617231367,0.31667360752985485,0.24677204932598593,0.35086792212826,1.5697452787034978,0.4546611500324864,1.7842871110360876
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R05,15,1.0,-0.18680429062041604,0.08516126103841597,0.33950784283563484,0.23785731022445927,-0.09758111807008779,1.0382463922406313,0.528397379290043,0.49226462634383883,-0.26202990247355334,-0.12487795628198292,0.05171934165432912,-1.2836602346300527,0.3176850815740644,0.4627412323468658,0.6672164183237503,-0.5378973748489815,0.005879301662899919,0.3796328987160542,-0.18653385430150032,1.130538015653469,0.7042271417444561,0.972267041097449,0.5716207719943435,0.4123259217436369,-0.2033172888705591,-0.5071469697255957,0.21191579067240754,0.6572056612314123,0.27407687963192473,0.9394241655556864,1.862895404010786,0.30715613672628345,2.344051161181681
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R06,0,0.0,0.07454047415537837,-0.29047503076544257,-0.48171000268531705,-0.5906658299252949,0.3962536498854917,0.1790525094101867,-0.09919215301328727,1.0023324882337215,0.08715212738273492,-0.2170324223752746,0.06779607642284674,0.18114313174625626,0.032267889679515604,0.5697495181762909,0.30657667431337754,0.043998789258747215,0.26415253444186404,-0.8416384459833126,-0.06494257134933373,0.9109392524462937,0.42578158582623116,1.3543868317880192,0.22879488214132554,-0.3395891401279317,0.2996627996081537,-0.8258316831822907,-0.04886437704348731,0.3310460361194384,-0.2416933210428459,0.3811287102611719,-0.20449134183490003,-0.2452462322021859,1.4846273322553092
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R06,3,0.2,-0.017049725447701003,-0.36227612724725977,-0.14155129957495083,0.15711309809476381,0.926721763791526,0.11445412285503269,0.1946805189205418,0.6687317372592357,0.5280907587931268,-0.04617923106611542,-0.047686469965052075,0.09866758527715368,0.36571268649167793,0.6399564059834709,0.5739260336310701,0.002012525777595031,0.16071389838091402,-0.35875070801792175,-0.3609349120125282,0.8266903610993789,0.094518931042257,1.4132213860348202,0.02985234481503224,0.29087763064172223,-0.1015780900491009,-0.649023201752039,-0.06734344817736532,0.742977656870053,0.02550356708839535,0.2771696593279882,0.5248583097457276,0.4592221690796976,1.6307480229654117
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R06,6,0.4,0.016915867404685536,0.008292337116375968,-0.07825581599109357,-0.5341058677593221,1.0235757654978568,0.06378924886823692,-0.11098113323589676,-0.018689493700581594,0.18047162509516498,0.021631016789357083,0.6675882974254037,-0.468280859465241,0.4259436845184628,0.19017061600389895,0.6450443554000382,-0.19736342354995812,0.6511322953926738,-0.3618573547518581,-0.057804250911032945,0.8968339490670977,0.5249374264322308,1.4945739333600248,0.47553242106073357,-0.06743567690454427,-0.30882080828101355,-0.6247083963828118,-0.044929679503697445,0.26323075725282213,0.20344416206080596,0.06221864563475954,0.25097315067187403,1.0101537197770674,1.9320102010541655
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R06,9,0.6,-0.6751296340627742,0.12156892589198404,0.09915274382259369,0.20811411434068514,0.4840051817832061,0.48823023171712254,-0.13258077378419258,0.6193914845766353,-0.1171927188102943,0.19118097945371204,0.20469901002854635,-0.03556971380055739,0.06480646322407718,1.1017079400107346,0.3096692851843307,0.0303022330994369,-0.13283109754697692,-0.4895067082542556,-0.48486490863343545,1.479916477412698,0.30472080027114945,1.8006457288107316,0.5936010564518172,0.3151114189608275,0.2276357597013136,-0.3722945776673747,0.07572825730224131,0.6504276754856367,0.838412172543874,0.9357387055441554,0.578704446924721,0.424172843291388,2.5566014333132867
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R06,12,0.8,-0.009719039810945698,0.3333558769362432,-0.09040380489915,0.16663854564620978,0.7041055433091712,-0.1307089815662264,0.17608758285782988,0.297998630267837,0.028534655910828433,0.415459975179944,-0.08853330492712352,-0.1800273517500166,0.22170134630920094,0.7302006861987591,0.7662748508242587,-0.05684044748514441,-0.06980022221549864,-0.5220435945816765,-0.6088719782649772,1.3892404326701113,0.5629134744509371,1.9491986347603347,1.2183581751740398,0.7052375212815698,0.015118062588614062,-0.09728640373722144,-0.6127302007279722,0.9345269998361249,0.6493557814114246,0.6312142426990632,0.8437838966984864,0.8636976933464917,2.7336598282964877
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R06,15,1.0,-0.5350706573711739,-0.3960736008098401,-0.09709389207170462,0.11476370558860466,0.2120766976268315,0.5712816854139491,-0.4647274088596585,0.3018292304896678,0.5551970835236179,-0.06403094546617065,0.011013169074755413,-0.1224464044352601,0.2957380653490765,1.1777777964766734,0.8283752945026852,-0.0035390645324037268,0.3541589204799843,-0.4202298822455096,-0.08168860944194786,1.4973054247051285,0.1803390354330555,1.9210435713615497,1.8321404051150836,0.19715363530029362,0.004674036130803777,-0.12505273685137713,-0.5113296324612715,0.7532055267972801,0.9285862264467338,0.9812046340503726,1.1350416286432157,0.7990639581789125,2.6202847376923497
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R07,0,0.0,0.04282322455246351,0.3729802963974794,-0.501988843900933,0.35433186196771493,0.13881533548311953,-0.30775763391266486,-0.04688394211651731,-0.3437362288580455,0.2788560115013251,-0.4034925382878948,-0.05183795256141519,0.5840741938942053,0.13738054036985428,0.8969538316190402,0.1709174765632745,0.9239316538083155,-0.9109986676496293,1.0338353827222875,0.49225018577387303,0.8381750684023055,-0.005255394259770757,-0.015865298220920934,-0.99302257590051,0.21799165540597432,0.3614146495511488,-0.3263699347340389,-0.441050747236337,0.061057145654668604,-1.2290713420318897,0.3437897300141094,-0.14136298446143178,-0.21891286183605868,0.5603382373707493
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R07,3,0.2,0.43600280155618953,0.17825418939780374,0.13575991275310345,0.28804453173551303,-0.1809772626818405,-0.16515309577084525,-0.3491457730668023,0.04564649323899695,0.31103414073208013,-0.08415541270746627,0.13908506422532627,0.9759687799918653,0.4910827959668477,1.206970908766734,-0.024795945218153273,0.3102088396090469,-0.8820537643631219,0.33888962167180603,0.481622506330389,0.7794650107285527,-0.22435401034424637,0.3339233122226245,-0.8962703114497301,-0.3067667480003308,0.407471712577823,-0.9573410176795489,-0.41132601267302266,-0.04415931440434333,-0.4274361607357167,0.5725749280645729,-0.06472610704896901,0.7232003856534313,0.13591973457165374
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R07,6,0.4,0.8178469160929899,-0.23937942980935467,0.3799839526686905,0.7676976094304909,-0.21398096448384218,-0.08521024450986991,-0.11049715102919039,0.14704246844530192,-0.31881015576689387,-0.34623801125745035,0.1578921496849106,0.9974398379863904,0.36135973376049785,0.9939134788344279,0.4118923761606348,1.165438588846684,-0.6894033226419395,0.7328138710044622,0.2893262808025916,0.7471557613165765,0.32709039893976466,0.6503574990015454,-0.4132156192229737,0.051026422985401346,0.4577281738188694,-0.5951688230552521,0.09317611198407257,0.03636022672744834,-0.35846144166579874,0.4996313928112941,0.060243242822107274,0.25081956609137235,0.7768830665009773
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R07,9,0.6,-0.24712008872593402,0.4862277553356094,0.128996179418627,0.23434025616408127,0.576257449351203,0.40595185036902515,0.2441640957491685,0.04883348401875315,0.2205875636190492,-0.7569867653477951,-0.3007962795876341,1.4382622067500412,-0.3012848826313267,1.1122376723415688,0.1711231516504226,0.36841441714049716,-1.291402747207771,0.9673008239502585,0.749665628370952,0.8923688383622848,0.04823626078721807,0.6746131524986526,-0.07233269241062475,0.0994368292716584,0.35949043850306933,-0.7101436227021768,-0.23226543141865563,0.01804128961750394,-0.28640121226044446,1.5698722129715366,0.3704334663517181,0.8177620192695246,0.8777370158409417
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R07,12,0.8,0.09612225224592238,0.5995545594892191,-0.4388136910688738,-0.19061860342631398,-0.23760862071457028,-0.1521514833725146,0.014519024063539686,-0.3182141918045524,-0.3264948773314399,-0.5641808854116106,0.19471298692589967,1.185561740240025,0.5597135282458817,1.303027484767217,0.4085804080840284,0.4239131768669341,-0.6015400013505678,0.6787191289560949,0.20702920871762048,0.4133060883803529,-0.019442072398340032,1.1018303975608645,0.17074779368093917,0.7531444740221551,0.29404465777085276,-0.5098412967687136,0.028661919848117473,0.6670316855770729,-0.30932833375225355,1.2635908541551613,0.059461156672513726,0.6815165791597276,1.445272873429794
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R07,15,1.0,0.12713523179349995,1.100872719904761,0.2966208864428022,0.8219654945551664,-0.09271138942235703,0.2698645048021233,0.25642117080377774,0.6134625862051513,0.42334239794395895,-0.04393856518033712,-0.1322003260353628,1.2200969756790148,-0.0286699381919073,1.5521629337845082,0.7297655510364971,0.7228777826528352,-0.6596466786853757,0.6755288434761902,0.5476289494025154,0.982032418780716,-0.10702673423498558,1.4493888973744435,0.48444221011997574,0.9065541013861544,0.0769781419373764,-0.8075937308801928,-0.2206691059013453,0.1394336887875017,-0.11103536008129528,1.4996099862508434,1.3716669792504628,1.192616463660178,1.772154736502211
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R08,0,0.0,-0.5693356684261539,-0.48995000185433124,-0.426148827167571,0.5802147503260635,0.15151698626576746,-0.5325405879179829,0.5939078926338673,0.399729135798921,0.3328126317282058,0.572632019732052,-0.06909179183709693,-0.8231661413779663,0.25694152666709946,-0.36479990281714353,-0.12657022660440448,-0.0693271866507916,0.29398118284524766,-0.20725603946637192,0.02720464944098111,0.2132508021528626,-0.5711164940174119,-0.8342966057323087,-0.2764337236122926,0.7936676061267212,0.12659275312965262,-0.0845455742680687,-0.5902931218959692,-0.2701179823375842,-0.1366323003349572,-0.4749131982517148,-0.2852666558810196,-0.04264566864698971,-0.2127880741766826
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R08,3,0.2,-0.4327507411680157,0.35557384035069634,-0.862857417955977,0.32465604526984193,0.5232077833229241,0.03295652122318955,0.3371847536471231,0.24078980079523388,0.19297551820157546,0.2727081397606247,0.1560171418020735,0.008036380996766734,0.023065860241448008,-0.14669353865665652,0.10344642938233047,-0.2848123583683879,0.439862187487312,-0.25410034894741523,0.3698928261948128,-0.001844825156711527,-0.8101290345443144,-0.32323647109359444,-0.09341985160497271,0.49210620819539597,-0.38612084500444094,-0.08927597000218498,-0.9377923653449507,-0.10766388969755902,-0.05573570673595945,0.23490195347103016,0.4209491229482121,0.8314144181140617,0.2113658827526078
